ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
cc89995866a6e6077eea2beb57f8a512	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum	uncultured_bacterium
4c9603e7d87f46b30fe34c6a6f13852f	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum	NA
b2bba50ae5022b13d0cd6641814e0713	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	NA
cf09654f3cfa8482d1647b2656ab9355	d__Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
b56313356820058d46d7125d73b00e1c	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA
a1a3200b76bcd6000a0914892d370b6e	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA
5bdae4a496063269b594fc062c11bf26	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA
24a60c6448e70d9198ad6ba93520958c	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	NA
ffd833f2a15b82852db6ee0437727a45	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_salivarius
ff2bd29ff42e4dc25a31714e0b6c2dca	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_salivarius
1327c302ceee8518976cf5db09b454ce	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Floricoccus	NA
0c824386f57c0616a1aa709e2c459462	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_mellifer
3e465a6bd730f0113d854c9535cc91f9	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_mellis
e0f189a223266cebe35ecce782442771	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_mellis
c7bc0889cf4c3bf0302ee7a897c651f6	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
95e79d59da51887288b04f13cd68a88e	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	uncultured_Firmicutes
d2b53677a528ab137fa7d1ebc0ca7021	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_kosoi
35a3d8346211c36fb8c761f16cf80a78	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_kunkeei
e3064dc22ea1c1084cae7e065ec8305c	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
615351b38041069cae7587f6f11d7e2f	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helsingborgensis
b7420af7805b65881f319c0276233813	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_kullabergensis
be33fe4f622661dee912ccfbead7c189	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_melliventris
a310dd8d6ac8e59532216a87b485e069	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_apis
0345b451b2a01dbc32e694d5310d02aa	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA
73bf8d1a5983e34a0cb84e3cae127815	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA
a4d01993784ebbe3fec3839448d1f52d	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA
77c8f41922d1d7549c00d492c489aed8	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA
a5189f77a2cfeab3bc1602ff5c8ac3e9	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA
0a4009eb300a0f2671383587d6d8401e	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_mutans
d63133c757e4c822d016db63aaa83f83	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_agalactiae
60d9d571df5283200177f8d2c764fabf	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella	NA
1357277b4f47cd8732a2707eca12fcdf	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc_mesenteroides
60f0a102e1b3118286adc774264b5b7d	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	NA
ddb37dfcdef98685047cd817925a241f	d__Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Tumebacillus	uncultured_bacterium
ce9656d2267994c0e1bbfd2adf4927d8	d__Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
28e0b5fa430efea5a03185beb6e498b8	d__Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
4b00f6d8ad3472f7a7d5742194c436eb	d__Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus_crassostreae
31f27abb75b6275449010b1a3f472669	d__Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
c56aa555656f68dfc51afb33a36021e5	d__Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus_harenae
82d388ac2c9b034c04decffab367bb5c	d__Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
62bd03ae22111f85407d3208dc15ea4b	d__Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
0f7e48fc9d37fbeb4733895818b2c4d9	d__Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Cohnella	NA
4710c578f86a178b17e951f931e89800	d__Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Cohnella	NA
d798c04b5565c729e48c7be71c78c97b	d__Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Cohnella	NA
31cba5bde34778214f9c7e210c00652e	d__Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	unidentified_eubacterium
01015732c38a127b6b1a22461280bab7	d__Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus_larvae
ee31e04e8afb0fc73d41a45fb3931f92	d__Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus_larvae
c9b07687552df67d35d78b2bb3362a03	d__Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	uncultured_Paenibacillaceae
722a0b421fee1f569a693954313ff822	d__Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	NA	NA
e336f37a27cbd76db5b0040a8c078e20	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Listeriaceae	Listeria	NA
c680fa80f069a5774caf4155a5b83f44	d__Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
e344eff9c512c8663b55a3717f2e4ece	d__Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
5b29df8b5b26c111a279f57fd53e7b8e	d__Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	NA
de7500c673f5003403430097acd45e90	d__Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	NA
fd657e81a8537d9ff329c0703a0f7f63	d__Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	NA
94accfe99e93f83ab4ccbdc7d7079a92	d__Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Bhargavaea	NA
e51351921de86a17bab85902b29a4e92	d__Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Novibacillus	NA
5337f7e5d0db185e5513265bf151a2ba	d__Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	NA	NA
1a819f1e863b7b7ee819b90aa0f59a1e	d__Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	NA	NA
6cb651b8a222255b8446c14d1319c773	d__Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_thermolactis
d56ebb77864a21ec27bf3d9d2dd51240	d__Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_thermoamylovorans
985faddfff65bdf62f4c14bbbe3e8ba5	d__Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_coagulans
e7d5c3e25a45a985fabd3c3f7f5c1c1c	d__Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_badius
83d706ba083a0150b6ce1fd2ecbd77cf	d__Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	NA
3f6af3e518dc6da421f52800006cb74c	d__Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	uncultured	uncultured_bacterium
c7303addddcfc0b4d147f52832d1e6ae	d__Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	uncultured_bacterium
ae29e423d230d360f9589cad8f6c11f5	d__Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_malikii
06793d551424e96fce66190be12b60bd	d__Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_malikii
c56c170005b99f98ac2457f080e91b93	d__Bacteria	Firmicutes	Bacilli	Aneurinibacillales	Aneurinibacillaceae	Aneurinibacillus	Aneurinibacillus_sp.
4faf9ea6c4e3aae93165d1fdc243b174	d__Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
82595768ab5e2e4150162ed4f0d9885a	d__Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
75df725d95977613a9e924f0a5ae5069	d__Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	NA
de768595c6a89c0f0f36b2b9b914e4a7	d__Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus_pettenkoferi
a5d1217aa1cbc154c499796f9040d954	d__Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	NA
52fd9c9ea92f079e9c4927c50c490eb2	d__Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	NA
d23fbef2f31d48eda40876cdbc49933a	d__Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	NA
0fb5c3d31d56d821543d89b644f78aac	d__Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	NA
63b8c052794135b1f35abfa29ff49c59	d__Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	NA
bc73e893b500e1bcedf271cb59804c45	d__Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	NA
9e21501f0e192277ac970deb4eeb8411	d__Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	NA
758f0af2e0b841b0ee527f8f7143bb46	d__Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	uncultured_organism
8b0766d107153c82e4ab5f287749c893	d__Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
aeb79f82f00582176c20af5044a3d983	d__Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
3c62d5c0927835419fbc601651d996cf	d__Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	NA
ecfc07d10e8762ab4b25cc754b5ec8eb	d__Bacteria	Firmicutes	Bacilli	Bacillales	NA	NA	NA
6d194eab339a45b61fbc6f4bd03da0c1	d__Bacteria	Firmicutes	Bacilli	Bacillales	NA	NA	NA
e2fcc92ed4f145071525b58f2f750e39	d__Bacteria	Firmicutes	Bacilli	Bacillales	NA	NA	NA
9db796681e21205aa26d2f3aab77208f	d__Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
a49ac7d43e499e5ca37901152cba3506	d__Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
6c45d40b0c15ab5af2389b0508b3b0ce	d__Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
7e9cb8cd032500c192fb3ef6531407e0	d__Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
b1f4c0c621319a055c34590a22c0be12	d__Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	NA	NA
90883cc3cfcbeec83e90204532f7cffc	d__Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Rummeliibacillus	NA
a3ef1c589078ddb1e37a5719edcf8c6e	d__Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
2754a6bb36d8d6ed215eb2c512abb85a	d__Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	NA
0e730e77868842c3f1c96f13cd75e07c	d__Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	NA
ae614740509864ffce4a5216cf25c955	d__Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
ebaf68586719f2b4aff9f416ce6a7954	d__Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Solibacillus	NA
892ec5e483753611b09832c1768e638e	d__Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Solibacillus	NA
64897c9ea4542d9d14ef125a282f6ce8	d__Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Solibacillus	NA
05a0879d203021699d913e7099da4b3e	d__Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	NA
a475ca84834c16f765bb6d40b064bd7f	d__Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	NA
e1d2a9fa4aa3f8e81067cf362e0cd257	d__Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	NA
cda4e6f933bb3108ea3e92f9db411c00	d__Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	NA
914da3cad82da5ff2463393df461d572	d__Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Ammoniphilus	NA
923ed04cbb7fc0dacc79c24858192aba	d__Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	uncultured_rumen
78b4ae5e6a5f1b7c2fc4768ee4d848ef	d__Bacteria	Firmicutes	Bacilli	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	Spiroplasma_citri
c396283b88185384c744565dbc377fa4	d__Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	Candidatus_Phytoplasma	NA
bd2ebc70501f7d867c204f94c4e483da	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_salivarius
75ebba3b726874425e53c7364ac229c7	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	NA
b39c338f5e964b6cb87e07f10badc6c4	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis
2ac2e2ae56a9960ed6077f3ed6ac235b	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	NA
eb21db45b73b8a366f51d9d5927df601	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	NA
92acd2f94823b5d8d0a476cff649d847	d__Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	W5053	uncultured_bacterium
55516b793eba07cdd3522e1ebfc3799a	d__Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Anaerococcus	NA
68cdc2abe341d7a696241454566de4fd	d__Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Anaerococcus	NA
4dc4f0244f9996b8bf12361cdda45e25	d__Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Anaerococcus	NA
a976ee469a6bcf4c55f375d18d73fe76	d__Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Anaerococcus	uncultured_bacterium
b7c98a016051abbbc602fa6163280ef8	d__Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Anaerococcus	Anaerococcus_octavius
f660080d649b0cf6b65b5ee7ae39f637	d__Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Tissierella	NA
02f3b2bec48303feb385fa7170aed2e8	d__Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Tissierella	NA
163f40ad1795b33a59086288c434fc63	d__Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Tepidimicrobium	Tepidimicrobium_ferriphilum
95fde0cfeeeedb9a45417f869638a76f	d__Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Peptoniphilus	Peptoniphilus_coxii
5f9ef0464a8d4f468d6f116fd5b7d800	d__Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Peptoniphilus	uncultured_organism
9cd232a91d762e72b8695ef807e4b595	d__Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Peptoniphilus	NA
83afff0ade89764d7bfe335e9e3dc181	d__Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Peptoniphilus	Peptoniphilus_duerdenii
e74e8fcb2134cb73116be963d33e2e36	d__Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Fenollaria	uncultured_bacterium
cadafbd17c8a30e17ae4b16c1caa1b69	d__Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Fenollaria	uncultured_bacterium
664e750d411cfeb18b61f044356d626d	d__Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Ezakiella	uncultured_bacterium
6ba7d4f61fd8143e8aa856596c09b9dd	d__Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Finegoldia	uncultured_bacterium
a4a950a03bb054a9de0b3caf9cff336f	d__Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Gallicola	uncultured_bacterium
d9749f8b3a9efd705cf66b9e6c2a8e6f	d__Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	[Eubacterium]_brachy_group	Eubacterium_brachy
1e3e4d8ace0f5acef651d3c5038d743f	d__Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_1	Clostridium_perfringens
3940c8765b4015546a1298aa4e6e975f	d__Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Proteiniclasticum	uncultured_bacterium
1ac342eb39d03cb2d30887fc7169761a	d__Bacteria	Firmicutes	Clostridia	Eubacteriales	Garciellaceae	Rhabdanaerobium	Rhabdanaerobium_thermarum
31591ed532fec09f91607631a10b3c55	d__Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	Desulfitobacteriaceae	Desulfosporosinus	NA
6e5aff31dbf13b8f4bda037b573224ec	d__Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	Desulfitobacteriaceae	Desulfosporosinus	uncultured_Desulfosporosinus
17d11c04cf9efd033c27cad1eabd9914	d__Bacteria	Chloroflexi	Ktedonobacteria	C0119	C0119	C0119	uncultured_Chloroflexi
862d746741d6a68d65eb4b194f224ac0	d__Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Thermoactinomyces	NA
15f7d8954356d6f088cebd190ae96773	d__Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Planifilum	uncultured_compost
a11b2bcbfdceb527a87559ad3e61e73f	d__Bacteria	Firmicutes	Symbiobacteriia	Symbiobacteriales	Symbiobacteriales	Caldinitratiruptor	Caldinitratiruptor_microaerophilus
82c18677dafa3465b9436d4699bebaa5	d__Bacteria	Firmicutes	Symbiobacteriia	Symbiobacteriales	Symbiobacteriales	Caldinitratiruptor	Caldinitratiruptor_microaerophilus
2f113cee786693080840cb52a142584e	d__Bacteria	Firmicutes	NA	NA	NA	NA	NA
58d634bca785225b68c8082940efd97a	d__Bacteria	Chloroflexi	Ktedonobacteria	C0119	C0119	C0119	uncultured_Chloroflexi
d2f72c3a80c48c30d2c90766856c5679	d__Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	NA
df1bd788615cb0ffdba2198273704b48	d__Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	uncultured_bacterium
8dfaa68eaccbb2b0a955acc2178a32eb	d__Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
06b81c087db4a368bb046a8cf67b0aab	d__Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Cellulosilyticum	uncultured_bacterium
a9a88c76960dfd5173b31ab28fe6828b	d__Bacteria	Firmicutes	Clostridia	Clostridia_UCG-014	Clostridia_UCG-014	Clostridia_UCG-014	Clostridiales_bacterium
b88814b9d629702f5c7b8d540f5298e8	d__Bacteria	NA	NA	NA	NA	NA	NA
57c580b06ef43b527dce14437166ba0b	d__Bacteria	Patescibacteria	Gracilibacteria	Absconditabacteriales_(SR1)	Absconditabacteriales_(SR1)	Absconditabacteriales_(SR1)	SR1_bacterium
87c42531bc297acecca69d2d6365448e	d__Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	uncultured_bacterium
40cd492b9022b969130d9a201cd8de16	d__Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus_geothermalis
73ca316b27e1bf33efae4e0e4ad1be6b	d__Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus_geothermalis
36c78c8637ff32e9abb525d28c21e1de	d__Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	uncultured_bacterium
f42b027d5414ef6504b14c05eeb3567f	d__Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	uncultured_bacterium
d62f7154015fc6d50ccb21d45df49d85	d__Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	NA
dbac3cc914a4a00d24412eefd5c894d1	d__Bacteria	Deinococcota	Deinococci	Deinococcales	Trueperaceae	Truepera	NA
9654b46bd802f2c2748ecc5e77d97f21	d__Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	NA
41ba79019ec453f5fa02e130b0773f91	d__Bacteria	Chloroflexi	Gitt-GS-136	Gitt-GS-136	Gitt-GS-136	Gitt-GS-136	NA
961f2becef6912795fe0c1cc16e12a31	d__Bacteria	Chloroflexi	KD4-96	KD4-96	KD4-96	KD4-96	NA
c9596c28b8fbab79be8a74d77030e03a	d__Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	A4b	metagenome
3d359a866a256710e566aba785aad7f9	d__Bacteria	Chloroflexi	Ktedonobacteria	C0119	C0119	C0119	uncultured_soil
f7c5461cad105ce8cab373c3db2005cb	d__Bacteria	Chloroflexi	Chloroflexia	Kallotenuales	AKIW781	AKIW781	uncultured_bacterium
20124ece34d37059bb467d9c1cdfd133	d__Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	Thermomicrobiaceae	Sphaerobacter	NA
09cf27a8914f2e30876a7d8b15307a2b	d__Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium
1c8c37fc5c61833c791a8d666a5bfabd	d__Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_Chloroflexi
2377ea6d92145492297ff7de952290b2	d__Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium
8addee6ecfee91b372127e7f14c037a8	d__Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_Thermomicrobium
13a86927b1019142c105a2ce1649a3eb	d__Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium
1eb2b2fa6e1172367ef2f7919530755e	d__Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium
751560bde786b0eb04b17927a2b41994	d__Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium
686212981d7bd77b9fcbb952c7a63080	d__Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium
f4a73864b5f9eafb8543f0e39bf5309a	d__Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	uncultured	uncultured_soil
8eca53670ddfc0420afec1beb16e4b8d	d__Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	metagenome
4e598f979690c62d521fc6378b4e396a	d__Bacteria	Abditibacteriota	Abditibacteria	Abditibacteriales	Abditibacteriaceae	Abditibacterium	NA
e5a4119f5b3e9d90c2ed4cc0a791c21b	d__Bacteria	Abditibacteriota	Abditibacteria	Abditibacteriales	Abditibacteriaceae	Abditibacterium	uncultured_bacterium
b017052a33f30a9a4fda9ea08bb74196	d__Bacteria	Abditibacteriota	Abditibacteria	Abditibacteriales	Abditibacteriaceae	Abditibacterium	uncultured_bacterium
1ab39c092e7c393305e699e32d9564c2	d__Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	Fimbriimonadaceae	metagenome
abdda42779d27288194481dc893e9930	d__Bacteria	Armatimonadota	Armatimonadia	Armatimonadales	Armatimonadales	Armatimonadales	uncultured_Armatimonadetes
8635d3d6e95642887df15b1a807258bb	d__Bacteria	Armatimonadota	Armatimonadia	Armatimonadales	Armatimonadales	Armatimonadales	uncultured_bacterium
703c4d7f3417aea8d8193acabe0882ce	d__Bacteria	Armatimonadota	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	uncultured_Armatimonadetes
